1,825278107,0,2013-07-19 23:11:33
2,3414356007,0,2013-07-19 23:11:33
3,1650835781,1,2013-07-19 23:11:33
4,1125298898,0,2013-07-19 23:11:33
5,1297908920,0,2013-07-19 23:11:33
6,1823487626,0,2013-07-19 23:11:33
7,3689643694,1,2013-07-19 23:11:33
8,1515436073,0,2013-07-19 23:11:33
9,1906481859,0,2013-07-19 23:11:33
10,1032743458,1,2013-07-19 23:11:33
11,3239897360,0,2013-07-19 23:11:33
12,3457165980,0,2013-07-19 23:11:33
13,1022849572,0,2013-07-19 23:11:33
14,1112907126,0,2013-07-19 23:11:33
15,1388333041,0,2013-07-19 23:11:33
16,1891202569,0,2013-07-19 23:11:33
17,2026521428,0,2013-07-19 23:11:33
18,1904279356,0,2013-07-19 23:11:33
19,774177771,0,2013-07-19 23:11:33
20,3497225636,0,2013-07-19 23:11:33
21,1017437961,1,2013-07-19 23:11:33
22,3537117332,0,2013-07-19 23:11:33
23,2057027498,0,2013-07-19 23:11:33
24,3201468437,0,2013-07-19 23:11:33
25,1371563197,0,2013-07-19 23:11:33
26,1296110730,0,2013-07-19 23:11:33
27,1536535814,0,2013-07-19 23:11:33
28,1024715014,0,2013-07-19 23:11:33
29,3554316706,0,2013-07-19 23:11:33
30,1052889147,0,2013-07-19 23:11:33
31,3054641061,1,2013-07-19 23:11:33
32,3392980849,0,2013-07-19 23:11:33
33,3204391560,1,2013-07-19 23:11:33
34,3754760732,0,2013-07-19 23:11:33
35,1936780758,0,2013-07-19 23:11:33
36,3726901298,0,2013-07-19 23:11:33
37,3162497365,0,2013-07-19 23:11:33
38,1909522790,0,2013-07-19 23:11:33
39,2000237466,0,2013-07-19 23:11:33
40,2090910290,1,2013-07-19 23:11:33
41,3285416402,0,2013-07-19 23:11:33
42,469647237,0,2013-07-19 23:11:33
43,3683535392,0,2013-07-19 23:11:33
44,2015167042,0,2013-07-19 23:11:33
45,1087275013,0,2013-07-19 23:11:33
46,989492407,0,2013-07-19 23:11:33
47,1045163022,1,2013-07-19 23:11:33
48,3394074691,0,2013-07-19 23:11:33
49,702460678,0,2013-07-19 23:11:33
50,1902784906,0,2013-07-19 23:11:33
51,2075142556,0,2013-07-19 23:11:33
52,1505543366,1,2013-07-19 23:11:33
53,94877423,0,2013-07-19 23:11:33
54,3730627762,0,2013-07-19 23:11:33
55,3659029827,0,2013-07-19 23:11:33
56,988811770,0,2013-07-19 23:11:33
57,2071827533,0,2013-07-19 23:11:33
58,3573341690,0,2013-07-19 23:11:33
59,1603083341,0,2013-07-19 23:11:33
60,845811349,0,2013-07-19 23:11:33
61,1587285136,0,2013-07-19 23:11:33
62,1125586974,0,2013-07-19 23:11:33
63,3683918877,0,2013-07-19 23:11:33
64,1839812048,0,2013-07-19 23:11:33
65,3197360167,0,2013-07-19 23:11:33
66,3197179282,0,2013-07-19 23:11:33
67,2913220874,0,2013-07-19 23:11:33
68,3701891531,0,2013-07-19 23:11:33
69,3369640565,0,2013-07-19 23:11:33
70,1084825128,0,2013-07-19 23:11:33
71,3705846656,0,2013-07-19 23:11:33
72,3518060170,0,2013-07-19 23:11:33
73,3171750025,0,2013-07-19 23:11:33
74,3549449439,0,2013-07-19 23:11:33
75,2088526521,0,2013-07-19 23:11:33
76,3325326154,1,2013-07-19 23:11:33
77,3736319780,0,2013-07-19 23:11:33
78,2098984891,0,2013-07-19 23:11:33
79,1856538053,0,2013-07-19 23:11:33
80,3016775194,0,2013-07-19 23:11:33
81,1045149102,0,2013-07-19 23:11:33
82,1856779298,0,2013-07-19 23:11:33
83,1260752070,0,2013-07-19 23:11:33
84,3741642777,0,2013-07-19 23:11:33
85,1928824327,1,2013-07-19 23:11:33
86,1211399208,0,2013-07-19 23:11:33
87,3000512843,0,2013-07-19 23:11:33
88,3083538661,0,2013-07-19 23:11:33
89,3086506090,0,2013-07-19 23:11:33
90,3495609794,0,2013-07-19 23:11:33
91,989487431,0,2013-07-19 23:11:33
92,2090910235,1,2013-07-19 23:11:33
93,3528155724,0,2013-07-19 23:11:33
94,986911416,1,2013-07-19 23:11:33
95,1559712312,0,2013-07-19 23:11:33
96,3741636911,0,2013-07-19 23:11:33
97,2905376398,0,2013-07-19 23:11:33
98,1502368026,0,2013-07-19 23:11:33
99,92954726,0,2013-07-19 23:11:33
100,3393620042,0,2013-07-19 23:11:33
101,3423204264,0,2013-07-19 23:11:33
102,3524173570,0,2013-07-19 23:11:33
103,987073981,0,2013-07-19 23:11:33
104,3584720358,0,2013-07-19 23:11:33
105,1856532099,0,2013-07-19 23:11:33
106,3726901296,0,2013-07-19 23:11:33
107,1593881627,0,2013-07-19 23:11:33
108,2364505698,0,2013-07-19 23:11:33
109,3395851576,0,2013-07-19 23:11:33
110,3402806707,0,2013-07-19 23:11:33
111,2038253748,0,2013-07-19 23:11:33
112,2264923272,0,2013-07-19 23:11:33
113,3372380554,0,2013-07-19 23:11:33
114,1361574738,0,2013-07-19 23:11:33
115,3661353358,1,2013-07-19 23:11:33
116,3741627575,0,2013-07-19 23:11:33
117,3683940590,0,2013-07-19 23:11:33
118,3733340536,0,2013-07-19 23:11:33
119,2098985371,0,2013-07-19 23:11:33
120,1914832511,0,2013-07-19 23:11:33
121,1995705905,1,2013-07-19 23:11:33
122,3525776118,0,2013-07-19 23:11:33
123,1248147735,0,2013-07-19 23:11:33
124,2071827535,0,2013-07-19 23:11:33
125,3382295257,0,2013-07-19 23:11:33
126,1403669737,0,2013-07-19 23:11:33
127,1911617554,0,2013-07-19 23:11:33
128,3410133680,0,2013-07-19 23:11:33
129,712602135,0,2013-07-19 23:11:33
130,3683836307,1,2013-07-19 23:11:33
131,3550129647,0,2013-07-19 23:11:33
132,1097837148,0,2013-07-19 23:11:33
133,1473015706,0,2013-07-19 23:11:33
134,1699520575,0,2013-07-19 23:11:33
135,1996947082,0,2013-07-19 23:11:33
136,1890034114,0,2013-07-19 23:11:33
137,3575235332,0,2013-07-19 23:11:33
138,1899357730,0,2013-07-19 23:11:33
139,1887175477,1,2013-07-19 23:11:33
140,1049439552,0,2013-07-19 23:11:33
141,3351499921,1,2013-07-19 23:11:33
142,1968149546,0,2013-07-19 23:11:33
143,2790163586,1,2013-07-19 23:11:33
144,2100159912,0,2013-07-19 23:11:33
145,1662048969,0,2013-07-19 23:11:33
146,3160216171,0,2013-07-19 23:11:33
147,2098408037,0,2013-07-19 23:11:33
148,1008533427,0,2013-07-19 23:11:33
149,2875268504,0,2013-07-19 23:11:33
150,1371563293,0,2013-07-19 23:11:33
151,3659034882,0,2013-07-19 23:11:33
152,1836619676,0,2013-07-19 23:11:33
153,3360164740,0,2013-07-19 23:11:33
154,1424700427,0,2013-07-19 23:11:33
155,2001725540,0,2013-07-19 23:11:33
156,248499005,0,2013-07-19 23:11:33
157,2790145116,0,2013-07-19 23:11:33
158,1159301328,0,2013-07-19 23:11:33
159,1311648821,0,2013-07-19 23:11:33
160,3399671260,1,2013-07-19 23:11:33
161,3735783308,0,2013-07-19 23:11:33
162,1919960370,0,2013-07-19 23:11:33
163,1729929543,0,2013-07-19 23:11:33
164,2682445319,0,2013-07-19 23:11:33
165,3234905543,0,2013-07-19 23:11:33
166,1045353099,0,2013-07-19 23:11:33
167,17103880,0,2013-07-19 23:11:33
168,2102190797,0,2013-07-19 23:11:33
169,1255206573,0,2013-07-19 23:11:33
170,1342464671,0,2013-07-19 23:11:33
171,1500231184,0,2013-07-19 23:11:33
172,3390863318,0,2013-07-19 23:11:33
173,3234229208,0,2013-07-19 23:11:33
174,3168910905,0,2013-07-19 23:11:33
175,1883370590,1,2013-07-19 23:11:33
176,3359032322,0,2013-07-19 23:11:33
177,3702897537,0,2013-07-19 23:11:33
178,1445209806,0,2013-07-19 23:11:33
179,1868212229,0,2013-07-19 23:11:33
180,1161833224,0,2013-07-19 23:11:33
181,3044150726,0,2013-07-19 23:11:33
182,1902863850,0,2013-07-19 23:11:33
183,1203677760,0,2013-07-19 23:11:33
184,1850273898,0,2013-07-19 23:11:33
185,3413185635,0,2013-07-19 23:11:33
186,1045163023,0,2013-07-19 23:11:33
187,3228844170,0,2013-07-19 23:11:33
188,993353225,0,2013-07-19 23:11:33
189,2098854358,0,2013-07-19 23:11:33
190,2917357109,0,2013-07-19 23:11:33
191,1249297116,0,2013-07-19 23:11:33
192,1430385650,0,2013-07-19 23:11:33
193,1902863835,0,2013-07-19 23:11:33
194,1905141106,1,2013-07-19 23:11:33
195,3144429303,0,2013-07-19 23:11:33
196,2056979787,0,2013-07-19 23:11:33
197,3365300970,0,2013-07-19 23:11:33
198,2385944676,0,2013-07-19 23:11:33
199,1024197539,0,2013-07-19 23:11:33
200,1509469306,0,2013-07-19 23:11:33
201,3684116201,0,2013-07-19 23:11:33
202,3223875862,0,2013-07-19 23:11:33
203,1159477597,0,2013-07-19 23:11:33
204,1915541566,0,2013-07-19 23:11:33
205,3663308944,1,2013-07-19 23:11:33
206,3683841564,0,2013-07-19 23:11:33
207,1945024904,0,2013-07-19 23:11:33
208,2918531899,1,2013-07-19 23:11:33
209,3363174178,0,2013-07-19 23:11:33
210,1990417613,0,2013-07-19 23:11:33
211,1427734812,1,2013-07-19 23:11:33
212,1964610075,0,2013-07-19 23:11:33
213,2915790875,0,2013-07-19 23:11:33
214,1171765433,0,2013-07-19 23:11:33
215,1899344978,0,2013-07-19 23:11:33
216,1546792847,0,2013-07-19 23:11:33
217,2978376556,0,2013-07-19 23:11:33
218,1538745172,0,2013-07-19 23:11:33
219,1007077396,0,2013-07-19 23:11:33
220,3417106838,0,2013-07-19 23:11:33
221,702742437,0,2013-07-19 23:11:33
222,3144521462,0,2013-07-19 23:11:33
223,1969692924,0,2013-07-19 23:11:33
224,712573646,0,2013-07-19 23:11:33
225,3358451901,0,2013-07-19 23:11:33
226,3125720440,0,2013-07-19 23:11:33
227,3142458940,0,2013-07-19 23:11:33
228,3384629680,0,2013-07-19 23:11:33
229,1152307012,0,2013-07-19 23:11:33
230,3189446915,0,2013-07-19 23:11:33
231,2969926055,0,2013-07-19 23:11:33
232,3128437782,0,2013-07-19 23:11:33
233,3202020007,0,2013-07-19 23:11:33
234,3121567732,0,2013-07-19 23:11:33
235,1308584075,0,2013-07-19 23:11:33
236,1320745320,0,2013-07-19 23:11:33
237,3362074937,0,2013-07-19 23:11:33
238,1827538459,0,2013-07-19 23:11:33
239,3357537941,0,2013-07-19 23:11:33
240,3010800742,0,2013-07-19 23:11:33
241,3203534814,0,2013-07-19 23:11:33
242,3051528640,0,2013-07-19 23:11:33
243,1385782757,0,2013-07-19 23:11:33
244,3124664594,0,2013-07-19 23:11:33
245,3388092855,0,2013-07-19 23:11:33
246,3361824130,0,2013-07-19 23:11:33
247,3365632783,0,2013-07-19 23:11:33
248,3010571739,0,2013-07-19 23:11:33
249,3039730628,0,2013-07-19 23:11:33
250,3377398689,0,2013-07-19 23:11:33
251,3200529086,0,2013-07-19 23:11:33
252,2436188744,0,2013-07-19 23:11:33
253,2057711852,0,2013-07-19 23:11:33
254,3385973344,0,2013-07-19 23:11:33
255,3194916097,0,2013-07-19 23:11:33
256,3051900350,0,2013-07-19 23:11:33
257,3171794307,0,2013-07-19 23:11:33
258,692494439,0,2013-07-19 23:11:33
259,2970345185,0,2013-07-19 23:11:33
260,3018615628,0,2013-07-19 23:11:33
261,1586011482,0,2013-07-19 23:11:33
262,3192061338,0,2013-07-19 23:11:33
263,3058154382,0,2013-07-19 23:11:33
264,3364588731,0,2013-07-19 23:11:33
265,3386048452,0,2013-07-19 23:11:33
266,3373527779,0,2013-07-19 23:11:33
267,1728823642,0,2013-07-19 23:11:33
268,3398341338,0,2013-07-19 23:11:33
269,1388327188,0,2013-07-19 23:11:33
270,3355969103,0,2013-07-19 23:11:33
271,1345969277,0,2013-07-19 23:11:33
272,1868339986,0,2013-07-19 23:11:33
273,3122840574,0,2013-07-19 23:11:33
274,3195622110,0,2013-07-19 23:11:33
275,3190625282,0,2013-07-19 23:11:33
